timestamp,ghi_wm2,temp_c,tipo_dia,bloque_horario,evento_social,hora,mes,dia_semana_0_6,dia_semana_iso,dow_sin,dow_cos,hora_sin,hora_cos,occ_dormitorios,occ_sala,occ_cocina,occ_servicios,occ_total,ocupacion_binaria,demanda_dormitorios_kwh,demanda_sala_kwh,demanda_cocina_kwh,demanda_servicios_kwh,load_base_kwh,load_tv_kwh,load_laptops_kwh,load_lavadora_kwh,demanda_casa_hora,energia_fv_kwh,unidad_energia_fv,potencia_fv_kw,unidad_potencia_fv,SOC_bateria_base,energia_bateria_base_kwh,energia_curtail_base_kwh,demanda_no_servida_base_kwh,ev_disponible,ev_presente,ev_ready,p_ev_max_kw,e_ev_max_kwh_h,ev_cargable,demanda_critica_hora,demanda_flexible_hora,demanda_controlable_hora,demanda_efectiva_u1,hay_excedente_fv,ducha_evento,ducha_minutos,ducha_potencial_kwh,ducha_modo
2025-07-16 07:00:00,200.02,6.29,laboral,manana,0,7,7,2,3,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025208,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,1.1780857968000005,kWh,1.1780857968000005,kW,0.4722704484644208,0.9348815069600004,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,1,19,1.1083333333333334,fv
2025-07-16 08:00:00,430.8,8.17,laboral,manana,0,8,7,2,3,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,2.5373430720000005,kWh,2.5373430720000005,kW,0.6948880403044209,2.2261759184000005,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-16 09:00:00,641.38,10.28,laboral,manana,0,9,7,2,3,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,3.7776255792,kWh,3.7776255792,kW,1.0,3.0511195969557914,0.3719207402991666,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-16 10:00:00,785.88,11.81,laboral,manana,0,10,7,2,3,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,4.6287074592,kWh,4.6287074592,kW,1.0,0.0,4.4717074592,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-16 11:00:00,869.42,12.66,laboral,manana,0,11,7,2,3,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,5.1207446928,kWh,5.1207446928,kW,1.0,0.0,4.9637446928,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-16 12:00:00,872.22,12.99,laboral,tarde,0,12,7,2,3,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,5.1372362448,kWh,5.1372362448,kW,1.0,0.0,4.9802362448,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-16 13:00:00,794.1,12.9,laboral,tarde,0,13,7,2,3,0.4338837391175582,-0.900968867902419,-0.2588190451025203,-0.9659258262890684,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,4.6771219440000005,kWh,4.6771219440000005,kW,1.0,0.0,4.520121944,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-16 14:00:00,638.3,12.3,laboral,tarde,0,14,7,2,3,0.4338837391175582,-0.900968867902419,-0.5000000000000001,-0.8660254037844386,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.045,0.0,0.239,3.759484872,kWh,3.759484872,kW,1.0,0.0,3.520484872,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0819999999999999,0.239,1,0,0,0.0,none
2025-07-16 15:00:00,446.15,11.32,laboral,tarde,0,15,7,2,3,0.4338837391175582,-0.900968867902419,-0.7071067811865475,-0.7071067811865477,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,2.627752116,kWh,2.627752116,kW,1.0,0.0,2.470752116,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-16 16:00:00,227.5,9.75,laboral,tarde,0,16,7,2,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,1.3399386000000002,kWh,1.3399386000000002,kW,1.0,0.0,1.1459386000000005,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-16 17:00:00,29.67,7.44,laboral,tarde,0,17,7,2,3,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,0,5,0,0,5,1,0.0,0.185,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.1747515528,kWh,0.1747515528,kW,0.982394900294737,-0.1760509970526316,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.185,0.342,0,0,0,0.0,none
2025-07-16 18:00:00,0.0,6.46,laboral,noche,0,18,7,2,3,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210287e-16,2,2,1,0,5,1,0.074,0.074,0.037,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.9321843739789476,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.3199999999999999,0.477,0,0,0,0.0,none
2025-07-16 19:00:00,0.0,6.21,laboral,noche,0,19,7,2,3,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,2,1,1,0,4,1,0.074,0.037,0.937,0.0,0.157,0.09,0.0,0.0,1.295,0.0,kWh,0.0,kW,0.7958685845052633,-1.363157894736842,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,1.138,1.295,0,1,10,0.5833333333333333,bateria
2025-07-16 20:00:00,0.0,5.87,laboral,noche,0,20,7,2,3,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,2,1,2,0,5,1,0.074,0.037,0.074,0.0,0.157,0.09,0.0,0.0,0.432,0.0,kWh,0.0,kW,0.750394900294737,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.26,0.432,0,1,10,0.5833333333333333,bateria
2025-07-16 21:00:00,0.0,5.71,laboral,noche,0,21,7,2,3,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,2,2,0,0,4,1,0.074,0.074,0.0,0.0,0.157,0.0,0.045,0.0,0.35,0.0,kWh,0.0,kW,0.7135527950315791,-0.3684210526315789,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.178,0.35,0,1,10,0.5833333333333333,bateria
2025-07-16 22:00:00,0.0,5.4,laboral,noche,0,22,7,2,3,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,3,2,0,0,5,1,0.111,0.074,0.0,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.6633422687157896,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.305,0.477,0,0,0,0.0,none
2025-07-16 23:00:00,0.0,5.07,laboral,noche,0,23,7,2,3,0.4338837391175582,-0.900968867902419,-0.2588190451025207,0.9659258262890684,3,2,0,0,5,1,0.111,0.074,0.0,0.0,0.157,0.0,0.045,0.0,0.387,0.0,kWh,0.0,kW,0.6226054266105264,-0.4073684210526316,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.215,0.387,0,0,0,0.0,none
2025-07-17 00:00:00,0.0,4.78,laboral,madrugada,0,0,7,3,4,-0.433883739117558,-0.9009688679024191,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5866054266105264,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-17 01:00:00,0.0,4.6,laboral,madrugada,0,1,7,3,4,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5506054266105264,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-17 02:00:00,0.0,4.31,laboral,madrugada,0,2,7,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5146054266105263,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-17 03:00:00,0.0,4.11,laboral,madrugada,0,3,7,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4786054266105263,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-17 04:00:00,0.0,3.89,laboral,madrugada,0,4,7,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4426054266105262,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-17 05:00:00,0.0,3.86,laboral,madrugada,0,5,7,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4066054266105262,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-17 06:00:00,17.0,4.08,laboral,manana,0,6,7,3,4,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.10012728,kWh,0.10012728,kW,0.3811451402947368,-0.2546028631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.185,0.342,0,1,10,0.5833333333333333,bateria
2025-07-17 07:00:00,194.3,5.32,laboral,manana,0,7,7,3,4,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025208,0,0,1,0,1,1,0.0,0.0,0.937,0.0,0.157,0.0,0.0,0.0,1.094,1.1443959120000002,kWh,1.1443959120000002,kW,0.3859327519347368,0.0478761164000001,6.938893903907228e-18,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.937,1.094,1,0,0,0.0,none
2025-07-17 08:00:00,432.62,6.67,laboral,manana,0,8,7,3,4,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0,0,0,1,1,1,0.0,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.237,2.5480625808000004,kWh,2.5480625808000004,kW,0.6054836971107369,2.19550945176,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0799999999999999,0.237,1,0,0,0.0,none
2025-07-17 09:00:00,643.9,8.31,laboral,manana,0,9,7,3,4,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,3.792467976,kWh,3.792467976,kW,0.9473381548307368,3.4185445772,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-17 10:00:00,782.88,9.67,laboral,manana,0,10,7,3,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,1,0,0,0,1,1,0.037,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.194,4.6110379392,kWh,4.6110379392,kW,1.0,0.5266184516926309,3.862702726891968,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-17 11:00:00,856.8,10.83,laboral,manana,0,11,7,3,4,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,0,0,0,1,1,1,0.0,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.237,5.046414912,kWh,5.046414912,kW,1.0,0.0,4.809414911999999,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0799999999999999,0.237,1,0,0,0.0,none
2025-07-17 12:00:00,840.12,11.44,laboral,tarde,0,12,7,3,4,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,4.948172380800001,kWh,4.948172380800001,kW,1.0,0.0,4.791172380800001,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-17 13:00:00,763.97,11.63,laboral,tarde,0,13,7,3,4,-0.433883739117558,-0.9009688679024191,-0.2588190451025203,-0.9659258262890684,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,4.4996610648,kWh,4.4996610648,kW,1.0,0.0,4.3056610648,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-17 14:00:00,601.17,11.25,laboral,tarde,0,14,7,3,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000001,-0.8660254037844386,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,3.5407951128,kWh,3.5407951128,kW,1.0,0.0,3.3467951128,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-17 15:00:00,418.88,10.08,laboral,tarde,0,15,7,3,4,-0.433883739117558,-0.9009688679024191,-0.7071067811865475,-0.7071067811865477,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,2.4671361792,kWh,2.4671361792,kW,1.0,0.0,2.3101361792,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-17 16:00:00,212.32,8.56,laboral,tarde,0,16,7,3,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,1.2505308288,kWh,1.2505308288,kW,1.0,0.0,1.0565308288000002,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-17 17:00:00,29.77,6.74,laboral,tarde,0,17,7,3,4,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,0,4,0,0,4,1,0.0,0.148,0.0,0.0,0.157,0.0,0.0,0.0,0.305,0.1753405368,kWh,0.1753405368,kW,0.9863516354526316,-0.1364836454736842,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.148,0.305,0,0,0,0.0,none
2025-07-17 18:00:00,0.0,6.17,laboral,noche,0,18,7,3,4,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210287e-16,2,3,0,0,5,1,0.074,0.111,0.0,0.0,0.157,0.0,0.09,0.0,0.432,0.0,kWh,0.0,kW,0.9408779512421054,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.275,0.432,0,0,0,0.0,none
2025-07-17 19:00:00,0.0,6.05,laboral,noche,0,19,7,3,4,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,2,1,2,0,5,1,0.074,0.037,0.974,0.0,0.157,0.09,0.0,0.0,1.332,0.0,kWh,0.0,kW,0.8006674249263159,-1.402105263157895,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,1.175,1.332,0,0,0,0.0,none
2025-07-17 20:00:00,0.0,6.0,laboral,noche,0,20,7,3,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,2,2,1,0,5,1,0.074,0.074,0.037,0.0,0.157,0.09,0.0,0.0,0.432,0.0,kWh,0.0,kW,0.7551937407157896,-0.4547368421052631,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.26,0.432,0,1,10,0.5833333333333333,bateria
2025-07-17 21:00:00,0.0,5.83,laboral,noche,0,21,7,3,4,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,2,2,0,1,5,1,0.074,0.074,0.0,0.08,0.157,0.09,0.045,0.0,0.52,0.0,kWh,0.0,kW,0.7004568986105264,-0.5473684210526316,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.348,0.52,0,0,0,0.0,none
2025-07-17 22:00:00,0.0,5.59,laboral,noche,0,22,7,3,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,3,1,0,1,5,1,0.111,0.037,0.0,0.08,0.157,0.09,0.0,0.0,0.475,0.0,kWh,0.0,kW,0.6504568986105264,-0.5,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.303,0.475,0,0,0,0.0,none
2025-07-17 23:00:00,0.0,5.27,laboral,noche,0,23,7,3,4,-0.433883739117558,-0.9009688679024191,-0.2588190451025207,0.9659258262890684,3,2,0,0,5,1,0.111,0.074,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.6144568986105263,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-18 00:00:00,0.0,4.94,laboral,madrugada,0,0,7,4,5,-0.9749279121818236,-0.2225209339563146,0.0,1.0,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5784568986105263,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-18 01:00:00,0.0,4.69,laboral,madrugada,0,1,7,4,5,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5424568986105263,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-18 02:00:00,0.0,4.5,laboral,madrugada,0,2,7,4,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.5064568986105262,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-18 03:00:00,0.0,4.45,laboral,madrugada,0,3,7,4,5,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4704568986105262,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-18 04:00:00,0.0,4.26,laboral,madrugada,0,4,7,4,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,5,0,0,0,5,1,0.185,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.342,0.0,kWh,0.0,kW,0.4344568986105262,-0.36,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.17,0.342,0,0,0,0.0,none
2025-07-18 05:00:00,0.0,4.17,laboral,madrugada,0,5,7,4,5,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,4,0,0,1,5,1,0.148,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.385,0.0,kWh,0.0,kW,0.3939305828210525,-0.4052631578947369,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.213,0.385,0,1,10,0.5833333333333333,bateria
2025-07-18 06:00:00,14.12,4.26,laboral,manana,0,6,7,4,5,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,0.0,kWh,0.0,kW,0.3735095301894736,-0.2042105263157894,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.037,0.194,0,1,10,0.5833333333333333,bateria
2025-07-18 07:00:00,147.15,4.97,laboral,manana,0,7,7,4,5,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,-0.2588190451025208,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,0.8666899560000002,kWh,0.8666899560000002,kW,0.4409300760094735,0.6742054582000001,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,1,19,1.1083333333333334,fv
2025-07-18 08:00:00,332.1,6.2,laboral,manana,0,8,7,4,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,1.9560158640000005,kWh,1.9560158640000005,kW,0.6118365830894736,1.7090650708,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-18 09:00:00,501.92,8.05,laboral,manana,0,9,7,4,5,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,-0.7071067811865475,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,2.9562284928,kWh,2.9562284928,kW,0.8742482899054738,2.62411706816,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-18 10:00:00,660.83,9.71,laboral,manana,0,10,7,4,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,-0.8660254037844387,0,1,0,0,1,1,0.0,0.037,0.0,0.0,0.157,0.0,0.0,0.0,0.194,3.892182967200001,kWh,3.892182967200001,kW,1.0,1.2575171009452628,2.374480755678672,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-18 11:00:00,684.62,10.63,laboral,manana,0,11,7,4,5,-0.9749279121818236,-0.2225209339563146,0.258819045102521,-0.9659258262890682,0,0,0,1,1,1,0.0,0.0,0.0,0.08,0.157,0.0,0.0,0.0,0.237,4.0323022608,kWh,4.0323022608,kW,1.0,0.0,3.7953022608,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0799999999999999,0.237,1,0,0,0.0,none
2025-07-18 12:00:00,617.97,10.88,laboral,tarde,0,12,7,4,5,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,3.639744424800001,kWh,3.639744424800001,kW,1.0,0.0,3.445744424800001,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-18 13:00:00,578.65,10.65,laboral,tarde,0,13,7,4,5,-0.9749279121818236,-0.2225209339563146,-0.2588190451025203,-0.9659258262890684,0,0,1,0,1,1,0.0,0.0,0.037,0.0,0.157,0.0,0.0,0.0,0.194,3.408155916,kWh,3.408155916,kW,1.0,0.0,3.214155916,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.037,0.194,1,0,0,0.0,none
2025-07-18 14:00:00,398.52,10.25,laboral,tarde,0,14,7,4,5,-0.9749279121818236,-0.2225209339563146,-0.5000000000000001,-0.8660254037844386,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,2.3472190368,kWh,2.3472190368,kW,1.0,0.0,2.1902190368,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-18 15:00:00,267.33,9.51,laboral,tarde,0,15,7,4,5,-0.9749279121818236,-0.2225209339563146,-0.7071067811865475,-0.7071067811865477,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,1.5745309272,kWh,1.5745309272,kW,1.0,0.0,1.4175309272,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-18 16:00:00,133.62,8.3,laboral,tarde,0,16,7,4,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.157,0.0,0.0,0.0,0.157,0.7870004208,kWh,0.7870004208,kW,1.0,0.0,0.6300004208,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.0,0.157,1,0,0,0.0,none
2025-07-18 17:00:00,18.85,6.72,laboral,tarde,0,17,7,4,5,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,-0.2588190451025206,0,4,0,1,5,1,0.0,0.148,0.0,0.08,0.157,0.0,0.09,0.0,0.475,0.111023484,kWh,0.111023484,kW,0.9616866825263156,-0.3831331747368421,0.0,0.0,0,0,1,3.3,3.3,0,0.157,0.0,0.3179999999999999,0.475,0,0,0,0.0,none
2025-07-18 18:00:00,0.0,5.58,laboral,noche,0,18,7,4,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210287e-16,2,2,1,0,5,1,0.074,0.074,0.037,0.0,0.157,0.09,0.045,0.0,0.477,0.0,kWh,0.0,kW,0.9114761562105264,-0.5021052631578947,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,0.3199999999999999,0.477,0,0,0,0.0,none
2025-07-18 19:00:00,0.0,4.63,laboral,noche,0,19,7,4,5,-0.9749279121818236,-0.2225209339563146,-0.9659258262890684,0.2588190451025203,1,1,2,1,5,1,0.037,0.037,0.974,0.08,0.157,0.0,0.0,0.0,1.285,0.0,kWh,0.0,kW,0.7762129983157895,-1.3526315789473684,0.0,0.0,1,1,1,3.3,3.3,1,0.157,0.0,1.128,1.285,0,1,10,0.5833333333333333,bateria
2025-07-18 20:00:00,0.0,4.48,laboral,noche,0,20,7,4,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,2,2,1,0,5,1,0.074,0.074,0.037,0.0,0.157,0.0,0.045,0.0,0.387,0.0,kWh,0.0,kW,0.7354761562105263,-0.4073684210526316,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.215,0.387,0,0,0,0.0,none
2025-07-18 21:00:00,0.0,4.17,laboral,noche,0,21,7,4,5,-0.9749279121818236,-0.2225209339563146,-0.7071067811865477,0.7071067811865474,2,2,0,1,5,1,0.074,0.074,0.0,0.08,0.157,0.0,0.0,0.0,0.385,0.0,kWh,0.0,kW,0.6949498404210527,-0.4052631578947369,0.0,0.0,1,1,1,3.3,3.3,1,0.172,0.0,0.213,0.385,0,1,10,0.5833333333333333,bateria
